typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,184,COK,Cook Isds,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,1048962.0,969348.0,1048962.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,334,HMD,Heard Island and McDonald Islands,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,1406320.0,1403177.0,1406320.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,232,ERI,Eritrea,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,360167.0,346382.0,360167.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,20,AND,Andorra,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,9959164.0,9778800.0,9959164.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,68,BOL,Bolivia (Plurinational State of),0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,662705907.0,643826640.0,662705907.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,51,ARM,Armenia,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,85141689.0,80668732.0,85141689.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,162,CXR,Christmas Isds,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,908401.0,866269.0,908401.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,170,COL,Colombia,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,19401277843.0,18561491770.0,19401277843.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,204,BEN,Benin,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,3505031.0,3264946.0,3505031.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,4,AFG,Afghanistan,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,23806366.0,22546601.0,23806366.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,764,THA,Thailand,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,63012027525.0,58735815764.0,63012027525.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,260,ATF,Fr. South Antarctic Terr.,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,90807.0,85353.0,90807.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,531,CUW,Curaçao,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,51144715.0,47584081.0,51144715.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,36,AUS,Australia,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,16504822019.0,16082189262.0,16504822019.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,48,BHR,Bahrain,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,2024643642.0,1893670738.0,2024643642.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,534,SXM,Sint Maarten,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,80082088.0,79754394.0,80082088.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,180,COD,Dem. Rep. of the Congo,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,180322081.0,176738035.0,180322081.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,0,W00,World,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,3372902165775.0,3243389128166.0,3372902165775.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,660,AIA,Anguilla,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,5796858.0,5712335.0,5796858.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,40,AUT,Austria,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,18423497883.0,17812038981.0,18423497883.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,558,NIC,Nicaragua,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,5896244430.0,5727919710.0,5896244430.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,704,VNM,Viet Nam,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,135876540954.0,127521219882.0,135876540954.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,662,LCA,Saint Lucia,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,11939827.0,11464219.0,11939827.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,499,MNE,Montenegro,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,6167410.0,5844520.0,6167410.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,462,MDV,Maldives,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,20763361.0,16891768.0,20763361.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,428,LVA,Latvia,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,800768087.0,749176539.0,800768087.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,380,ITA,Italy,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,71874907421.0,69124723588.0,71874907421.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,308,GRD,Grenada,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,18785675.0,16701130.0,18785675.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,887,YEM,Yemen,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,31935622.0,31410106.0,31935622.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,642,ROU,Romania,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,3942156241.0,3781970953.0,3942156241.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,490,S19,"Other Asia, nes",0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,96075308469.0,91844599269.0,96075308469.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,196,CYP,Cyprus,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,75154875.0,72714953.0,75154875.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,64,BTN,Bhutan,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,316830.0,291764.0,316830.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,804,UKR,Ukraine,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,1536287369.0,1476971180.0,1536287369.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,807,MKD,North Macedonia,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,238227572.0,227268902.0,238227572.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,426,LSO,Lesotho,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,359413530.0,349544471.0,359413530.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,430,LBR,Liberia,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,89757847.0,80649012.0,89757847.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,688,SRB,Serbia,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,903613894.0,850894318.0,903613894.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,192,CUB,Cuba,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,5607675.0,5576993.0,5607675.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,678,STP,Sao Tome and Principe,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,911751.0,886806.0,911751.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,418,LAO,Lao People's Dem. Rep.,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,283568593.0,273259531.0,283568593.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,694,SLE,Sierra Leone,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,18426013.0,17587757.0,18426013.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,699,IND,India,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,90991853182.0,85670471578.0,90991853182.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,84,BLZ,Belize,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,65085844.0,60865806.0,65085844.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,70,BIH,Bosnia Herzegovina,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,183443843.0,170840915.0,183443843.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,624,GNB,Guinea-Bissau,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,17818.0,15796.0,17818.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,792,TUR,Türkiye,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,20424879616.0,18847606143.0,20424879616.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,238,FLK,Falkland Isds (Malvinas),0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,32108587.0,31357752.0,32108587.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,818,EGY,Egypt,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,3043170745.0,2805869285.0,3043170745.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,858,URY,Uruguay,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,970890698.0,906284239.0,970890698.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,548,VUT,Vanuatu,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,7055479.0,6714647.0,7055479.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,634,QAT,Qatar,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,3020099545.0,2921650438.0,3020099545.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,414,KWT,Kuwait,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,2126581988.0,2049630527.0,2126581988.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,288,GHA,Ghana,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,2836636084.0,2767870985.0,2836636084.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,154445161543.0,148329293664.0,154445161543.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,332,HTI,Haiti,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,1085695980.0,1045588836.0,1085695980.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,136,CYM,Cayman Isds,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,48561855.0,47835375.0,48561855.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,616,POL,Poland,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,12532877375.0,11902230216.0,12532877375.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,659,KNA,Saint Kitts and Nevis,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,32077068.0,31038375.0,32077068.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,604,PER,Peru,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,9272341964.0,8608707380.0,9272341964.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,729,SDN,Sudan,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,38020554.0,37400766.0,38020554.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,44,BHS,Bahamas,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,1769052266.0,1721067766.0,1769052266.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,296,KIR,Kiribati,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,1718497.0,1689027.0,1718497.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,218,ECU,Ecuador,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,11039267115.0,10403822047.0,11039267115.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,72,BWA,Botswana,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,464301915.0,455198294.0,464301915.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,710,ZAF,South Africa,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,14656908671.0,14359022003.0,14656908671.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,674,SMR,San Marino,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,20221029.0,19323399.0,20221029.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,340,HND,Honduras,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,6368160845.0,6072961813.0,6368160845.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,140,CAF,Central African Rep.,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,914171.0,880502.0,914171.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,670,VCT,Saint Vincent and the Grenadines,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,8972149.0,8644088.0,8972149.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,480,MUS,Mauritius,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,302587375.0,285266816.0,302587375.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,796,TCA,Turks and Caicos Isds,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,12363817.0,12028783.0,12363817.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,90,SLB,Solomon Isds,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,8330970.0,8076413.0,8330970.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,120,CMR,Cameroon,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,115875556.0,103755597.0,115875556.0,4,False,True
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,686,SEN,Senegal,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,509737790.0,503797132.0,509737790.0,4,False,True
